Country;Code;Region;Year;GDP
Saudi Arabia;SAU;Middle East & North Africa;1961;
Saudi Arabia;SAU;Middle East & North Africa;1962;
Saudi Arabia;SAU;Middle East & North Africa;1963;
Saudi Arabia;SAU;Middle East & North Africa;1964;
Saudi Arabia;SAU;Middle East & North Africa;1965;
Saudi Arabia;SAU;Middle East & North Africa;1966;
Saudi Arabia;SAU;Middle East & North Africa;1967;
Saudi Arabia;SAU;Middle East & North Africa;1968;4187777706.66667
Saudi Arabia;SAU;Middle East & North Africa;1969;4485777635.55556
Saudi Arabia;SAU;Middle East & North Africa;1970;5014444259.55556
Saudi Arabia;SAU;Middle East & North Africa;1971;6797048699.92487
Saudi Arabia;SAU;Middle East & North Africa;1972;9230601615.91796
Saudi Arabia;SAU;Middle East & North Africa;1973;14441807078.9067
Saudi Arabia;SAU;Middle East & North Africa;1974;44990986123.1937
Saudi Arabia;SAU;Middle East & North Africa;1975;46528882433.2214
Saudi Arabia;SAU;Middle East & North Africa;1976;63838242167.2597
Saudi Arabia;SAU;Middle East & North Africa;1977;74028820450.0737
Saudi Arabia;SAU;Middle East & North Africa;1978;80087657403.8483
Saudi Arabia;SAU;Middle East & North Africa;1979;111720129709.86
Saudi Arabia;SAU;Middle East & North Africa;1980;164308171946.835
Saudi Arabia;SAU;Middle East & North Africa;1981;183939395923.512
Saudi Arabia;SAU;Middle East & North Africa;1982;152907357293.156
Saudi Arabia;SAU;Middle East & North Africa;1983;128859626986.747
Saudi Arabia;SAU;Middle East & North Africa;1984;119293133794.195
Saudi Arabia;SAU;Middle East & North Africa;1985;103897847413.546
Saudi Arabia;SAU;Middle East & North Africa;1986;86961925508.1822
Saudi Arabia;SAU;Middle East & North Africa;1987;85695864946.0918
Saudi Arabia;SAU;Middle East & North Africa;1988;88256073925.7961
Saudi Arabia;SAU;Middle East & North Africa;1989;95344461902.0849
Saudi Arabia;SAU;Middle East & North Africa;1990;116778111979.758
Saudi Arabia;SAU;Middle East & North Africa;1991;131335915472.951
Saudi Arabia;SAU;Middle East & North Africa;1992;136304139411.154
Saudi Arabia;SAU;Middle East & North Africa;1993;132151405582.785
Saudi Arabia;SAU;Middle East & North Africa;1994;134327104601.473
Saudi Arabia;SAU;Middle East & North Africa;1995;142457681255.805
Saudi Arabia;SAU;Middle East & North Africa;1996;157743126866.827
Saudi Arabia;SAU;Middle East & North Africa;1997;164993858632.323
Saudi Arabia;SAU;Middle East & North Africa;1998;145772799590.4
Saudi Arabia;SAU;Middle East & North Africa;1999;160957062621.867
Saudi Arabia;SAU;Middle East & North Africa;2000;188441864874.667
Saudi Arabia;SAU;Middle East & North Africa;2001;183012268441.6
Saudi Arabia;SAU;Middle East & North Africa;2002;188551196398.933
Saudi Arabia;SAU;Middle East & North Africa;2003;214572800000
Saudi Arabia;SAU;Middle East & North Africa;2004;258742133333.333
Saudi Arabia;SAU;Middle East & North Africa;2005;328459608764.111
Saudi Arabia;SAU;Middle East & North Africa;2006;376900133511.348
Saudi Arabia;SAU;Middle East & North Africa;2007;415909018143.01
Saudi Arabia;SAU;Middle East & North Africa;2008;519796800000
Saudi Arabia;SAU;Middle East & North Africa;2009;429097866666.667
Saudi Arabia;SAU;Middle East & North Africa;2010;526811466666.667
Saudi Arabia;SAU;Middle East & North Africa;2011;669506666666.667
Saudi Arabia;SAU;Middle East & North Africa;2012;733955733333.333
Saudi Arabia;SAU;Middle East & North Africa;2013;748449600000
Sudan;SDN;Sub-Saharan Africa;1960;1126364161.7644
Sudan;SDN;Sub-Saharan Africa;1961;1222860428.55503
Sudan;SDN;Sub-Saharan Africa;1962;1328259624.72217
Sudan;SDN;Sub-Saharan Africa;1963;1351234926.33899
Sudan;SDN;Sub-Saharan Africa;1964;1388282600.1961
Sudan;SDN;Sub-Saharan Africa;1965;1446869619.31898
Sudan;SDN;Sub-Saharan Africa;1966;1484491675.71652
Sudan;SDN;Sub-Saharan Africa;1967;1607409539.36648
Sudan;SDN;Sub-Saharan Africa;1968;1677771400.56798
Sudan;SDN;Sub-Saharan Africa;1969;1847501441.26221
Sudan;SDN;Sub-Saharan Africa;1970;2100229759.04718
Sudan;SDN;Sub-Saharan Africa;1971;2288340041.03486
Sudan;SDN;Sub-Saharan Africa;1972;2483055722.23738
Sudan;SDN;Sub-Saharan Africa;1973;3077254460.30228
Sudan;SDN;Sub-Saharan Africa;1974;3958931659.84759
Sudan;SDN;Sub-Saharan Africa;1975;4823090191.91008
Sudan;SDN;Sub-Saharan Africa;1976;6013210815.66114
Sudan;SDN;Sub-Saharan Africa;1977;7499005639.37649
Sudan;SDN;Sub-Saharan Africa;1978;8128719315.0792
Sudan;SDN;Sub-Saharan Africa;1979;8418407786.60599
Sudan;SDN;Sub-Saharan Africa;1980;7617256737.16195
Sudan;SDN;Sub-Saharan Africa;1981;9538009463.3331
Sudan;SDN;Sub-Saharan Africa;1982;9254395995.69006
Sudan;SDN;Sub-Saharan Africa;1983;8465226937.27815
Sudan;SDN;Sub-Saharan Africa;1984;10044297796.1919
Sudan;SDN;Sub-Saharan Africa;1985;12459385571.0104
Sudan;SDN;Sub-Saharan Africa;1986;15966649370.3837
Sudan;SDN;Sub-Saharan Africa;1987;20631219762.3208
Sudan;SDN;Sub-Saharan Africa;1988;15510324099.0826
Sudan;SDN;Sub-Saharan Africa;1989;15295635624.4201
Sudan;SDN;Sub-Saharan Africa;1990;12408647780.4484
Sudan;SDN;Sub-Saharan Africa;1991;11379221927.0559
Sudan;SDN;Sub-Saharan Africa;1992;7031933491.84899
Sudan;SDN;Sub-Saharan Africa;1993;8881010081.24942
Sudan;SDN;Sub-Saharan Africa;1994;12793798418.3843
Sudan;SDN;Sub-Saharan Africa;1995;13830369852.313
Sudan;SDN;Sub-Saharan Africa;1996;9018303128.0189
Sudan;SDN;Sub-Saharan Africa;1997;11681179570.9007
Sudan;SDN;Sub-Saharan Africa;1998;11250220602.974
Sudan;SDN;Sub-Saharan Africa;1999;10682027634.7462
Sudan;SDN;Sub-Saharan Africa;2000;12257299147.2936
Sudan;SDN;Sub-Saharan Africa;2001;13182872559.0993
Sudan;SDN;Sub-Saharan Africa;2002;14803423344.843
Sudan;SDN;Sub-Saharan Africa;2003;17646271378.9113
